ra,dec,tid,score
31.638157,2.415207,-222641170,7.32
164.485420,38.317333,-234933470,7.32
66.694266,-3.452869,-40504375,7.32
188.014532,32.183405,616089279772229940,7.32
191.837011,-0.770374,-205834221,7.32
329.579550,-0.128199,-81154302,7.32
18.661538,-1.317554,-89821122,7.32
338.714538,16.020130,-22674436,7.32
161.748853,39.403839,-234964121,7.32
321.327880,10.830713,-255574002,7.32
158.532394,31.433139,-203221313,7.32
332.012435,19.075218,-234631305,7.32
344.344875,2.330869,-31214367,7.32
31.800611,1.185056,-79571350,7.32
161.840813,-5.100099,-88214121,7.32
262.235838,22.789232,-45444173,7.32
337.831528,-1.672821,-65691303,7.32
350.801755,-3.488754,616088458368123570,7.32
28.287831,-0.473954,-48422342,7.32
325.697829,1.760281,-33794367,7.32
23.441510,-2.739728,-43171162,7.32
321.767480,1.943680,-80751170,7.32
254.471451,58.356032,-207473126,7.32
118.823489,17.994209,-102094174,7.32
128.198385,0.015865,-102327377,7.32
316.778306,-2.361092,616088487988297828,7.32
269.008171,65.033929,-200338264,7.32
32.674466,3.464948,-94884246,7.32
156.636163,-1.808792,-25684174,7.32
16.218829,-1.251696,-67451345,7.32
39.364655,27.485034,-255065052,7.32
107.097596,77.463232,-212948002,7.32
156.192083,58.619090,-229041259,7.32
331.736319,2.801019,-80684348,7.32
21.473544,27.299514,-239368351,7.32
6.815470,1.045046,-20531252,7.32
17.451662,30.445425,-17954174,7.32
23.600707,-2.967411,-43171170,7.32
354.658464,16.766314,-53657190,7.32
320.142818,5.980441,-255534325,7.32
313.950416,-3.258825,-208341393,7.32
165.164078,4.531267,-251927377,7.32
20.731955,0.020106,-27494324,7.32
311.029402,3.236399,-208472405,7.32
321.681869,1.672032,-80751282,7.32
61.773421,-5.523875,-230446332,7.32
318.545539,2.264837,-239584414,7.32
347.235265,1.583290,-221084294,7.32
21.756878,2.876682,-67464267,7.32
214.813370,10.562859,-201134332,7.32
2.714021,2.734870,-67584368,7.32
244.825790,8.014094,-251414174,7.32
337.041965,2.392689,-212881237,7.32
321.586007,1.726349,-80751303,7.32
337.255699,15.335454,-244141149,7.32
16.720367,-1.227882,-67451149,7.32
296.193830,66.115555,-220728264,7.32
172.612328,-0.665659,-77344221,7.32
27.287391,-1.071183,-222734284,7.32
174.787317,1.315960,-108137190,7.32
119.148283,16.798251,-47044174,7.32
121.026303,29.362965,-86797261,7.32
9.943672,-0.922751,-42961221,7.32
208.274333,50.329574,-258890087,7.32
254.986312,14.010998,-13897190,7.32
335.602490,30.834656,-12984112,7.32
45.701930,-0.894465,-94951366,7.32
6.626129,2.695890,616088603579122031,7.32
341.477664,-1.797283,-247001094,7.32
68.707604,-4.952731,-214825525,7.32
358.783161,6.101036,-22594025,7.32
232.280641,6.945378,-106044174,7.32
16.815822,-0.314987,-43074284,7.32
326.125329,0.609225,-80904520,7.32
71.566279,-3.070275,-24901219,7.32
139.902992,-1.834030,-56504221,7.31
130.449441,47.207034,-50534221,7.31
130.019904,-4.385775,616088430547305580,7.31
251.265557,35.905907,-17627097,7.31
259.150512,38.791891,-209217190,7.31
66.823108,-5.138079,-56134221,7.31
172.291153,35.463146,-60494017,7.31
200.168786,39.465505,-68687190,7.31
338.940220,17.894528,-244091345,7.31
253.930049,14.851692,-13895154,7.31
227.814279,-4.910483,39627667833624676,7.31
233.542884,5.616058,-216757377,7.31
205.210666,47.161831,39633204289734935,7.31
208.688045,-7.199587,616088365720142666,7.31
227.082526,-3.037107,-42247190,7.31
335.584259,0.777740,-208644024,7.31
49.194567,2.020055,-79418212,7.31
340.919816,-2.124999,-57001389,7.31
213.423370,-3.224685,-200821484,7.31
156.773870,-2.250178,616088485303943793,7.31
353.396871,1.294536,-69334436,7.31
255.551360,17.982851,-13857377,7.31
246.046549,18.717903,-106287275,7.31
319.166015,4.470421,-96244174,7.31
6.344857,-0.077814,-11557192,7.31
337.814563,-1.603964,-65691286,7.31
144.393338,3.819013,-88027261,7.31
114.510801,21.241969,-62651341,7.31
47.932248,-6.308985,616088387052372295,7.31
270.390099,47.582989,-208925313,7.31
338.827361,17.910379,-244091389,7.31
32.639847,6.244762,-48354400,7.31
356.625518,-1.620884,-69461341,7.31
6.333598,5.050687,-105691182,7.31
25.687652,-9.232818,-11777190,7.31
322.104247,3.631129,-239577190,7.31
21.719658,27.947154,-239368258,7.31
202.493487,-3.870617,-252874121,7.31
23.960561,-0.924929,616088513271563191,7.31
324.701274,0.273362,-255241263,7.31
23.896738,-2.647013,-43171041,7.31
31.412310,13.003675,616088849264673380,7.31
193.671696,-4.229929,-114977190,7.31
341.385987,30.069583,-203087261,7.31
252.367250,24.654473,616089121340784802,7.31
314.365687,-1.483530,-208344267,7.31
325.226576,5.800379,-255421488,7.31
222.315045,5.302632,-119563100,7.31
261.664755,15.549687,-29681282,7.31
193.293466,36.141673,-21714174,7.31
355.984882,1.052110,-93664368,7.31
6.297241,4.934344,-105691228,7.31
309.481037,-0.882753,-50024122,7.31
7.160131,17.080031,-20264174,7.31
6.414042,-2.699830,-89661282,7.31
199.181440,56.868342,616094098180277402,7.31
233.650706,7.400258,-248027192,7.31
111.956727,29.626841,-24141221,7.31
332.229240,20.636130,-13111380,7.31
255.395967,30.864229,-224844121,7.31
218.999170,31.406205,-212034221,7.31
115.373577,20.128536,-31401303,7.31
256.089501,63.512551,-200301446,7.31
356.554948,-1.234582,-69461237,7.31
337.843306,1.863255,-81084375,7.31
48.880970,0.995442,-16804324,7.31
198.435077,-4.563651,-237224121,7.31
344.804897,-0.972236,-78061384,7.31
257.023359,13.661425,39628118297677703,7.31
11.730654,-3.588980,-217161389,7.31
345.683047,2.128799,-93614348,7.31
341.553057,-1.463949,-205481365,7.31
111.483409,33.113953,-52725449,7.31
316.429890,-2.095858,-239614127,7.31
241.025967,39.876294,-79834221,7.31
339.380007,-0.791143,-34364017,7.31
155.567643,5.811237,-231134122,7.31
226.278433,-0.696840,-104804174,7.31
175.694884,25.577673,-45924221,7.31
338.388143,1.876460,616088591025569807,7.31
178.499192,53.861253,-237337190,7.31
342.894390,15.213333,-53963417,7.31
203.136487,1.564927,-226847190,7.31
18.731642,4.404337,-210494519,7.31
308.956005,3.019851,-112384366,7.31
12.141884,1.320970,-51731303,7.31
214.862380,35.176073,-52914174,7.31
13.536141,0.372330,-42834367,7.31
4.210689,9.077994,-210434367,7.31
162.283141,-4.380967,-88215430,7.31
8.409714,25.758317,-51417377,7.31
233.397921,1.294226,-247957261,7.31
246.253576,31.884545,-80064174,7.31
315.233330,0.712593,-223891509,7.31
270.814153,28.767067,-240317261,7.31
348.563656,2.771737,-109344017,7.31
50.914343,-1.087879,616088513724547259,7.31
196.656261,7.601988,-242414222,7.31
32.544179,7.868467,-32681263,7.31
273.261151,36.484716,-224421341,7.31
328.666283,-3.634753,616088451963421798,7.31
180.953957,2.921579,616088612542349563,7.31
123.744359,14.373364,-117764174,7.31
194.825445,21.806501,-242117369,7.31
3.222602,3.298697,-20624325,7.31
247.603422,23.934926,-204201030,7.31
171.344717,39.432151,-60504221,7.31
23.353181,7.317672,-51604121,7.31
350.163147,-3.553556,-93601341,7.31
157.681798,11.013843,-108734174,7.31
178.004469,3.959795,-204597377,7.31
241.640359,43.134770,-111084017,7.31
323.459712,-3.041428,-239681041,7.31
330.248929,-1.004157,-96561219,7.31
233.193550,10.389805,-202081233,7.31
191.297542,3.149111,-258257190,7.31
204.538615,22.298611,616089065141306152,7.31
14.037645,1.174519,-20484017,7.31
221.161803,35.296859,-69004121,7.31
170.798132,2.194772,-204474222,7.30
29.533637,0.527920,-79674464,7.30
40.751376,-7.542680,-79447261,7.30
18.924266,-3.876678,616088440743658641,7.30
254.407511,25.422131,-13965449,7.30
94.501264,61.809681,616094159370978186,7.30
158.383352,2.698033,-231217377,7.30
146.487905,52.745220,-256921477,7.30
253.055606,4.184187,-45534221,7.30
334.708259,0.342906,-81021389,7.30
226.096250,-1.628939,-232245449,7.30
251.930563,31.550594,616089265264132944,7.30
67.184869,-0.935922,-234650278,7.30
122.077011,9.669763,-252618372,7.30
251.907402,2.886582,-92191483,7.30
33.738563,4.234331,-254054267,7.30
6.365511,-2.490950,-89661233,7.30
16.481719,-0.431506,-43074294,7.30
28.465793,-3.028444,-74394002,7.30
136.453508,3.011954,-262155449,7.30
2.534195,0.367137,-67581403,7.30
332.188385,20.879640,-13111303,7.30
36.201328,24.573009,-33707377,7.30
7.897622,2.131073,-105311168,7.30
232.650545,37.980627,-239074122,7.30
135.974927,58.935628,-260381157,7.30
32.615821,7.702995,-110887190,7.30
348.850558,1.550600,-93564284,7.30
310.862917,-1.035230,-240027261,7.30
139.813793,39.866085,-225397190,7.30
109.138470,31.999087,-19931350,7.30
2.766737,-1.974692,-11544414,7.30
169.393776,78.921948,-213234414,7.30
72.058584,-2.899230,39627713459258905,7.30
32.087612,0.771714,-79571380,7.30
211.027029,-2.144141,-58074171,7.30
318.439236,-1.495930,-18415451,7.30
274.482616,45.511668,-208915450,7.30
25.707123,-0.442498,-41351182,7.30
198.196481,9.627981,616088774945800235,7.30
340.379224,1.483383,-259861041,7.30
6.436137,-1.052980,-89664127,7.30
70.301620,-0.533995,-103154464,7.30
63.302952,-4.391241,-118714025,7.30
274.380562,50.462226,-209291055,7.30
8.194825,12.091863,616088825264866325,7.30
316.491358,0.127294,-96271415,7.30
321.881527,18.548630,616088981968257858,7.30
33.481913,17.828622,616088960107545563,7.30
28.666556,-1.051531,-48421365,7.30
223.843181,33.156394,616093698681209011,7.30
217.102917,21.233905,-243460129,7.30
145.705983,0.781958,-246465449,7.30
73.801349,-4.519917,-40474088,7.30
129.114242,57.908419,-256661483,7.30
41.695378,3.347835,-79338002,7.30
192.466537,-7.107553,39627619146140465,7.30
174.160245,-7.935966,-234078100,7.30
63.118823,-14.385874,-118428068,7.30
119.572249,28.109234,-260718518,7.30
200.195234,49.063359,-258904221,7.30
315.936034,2.123843,-111974258,7.30
201.452856,7.121497,616088709216863389,7.30
121.430846,28.956311,-86797457,7.30
316.777932,-1.116391,-80801041,7.30
231.161033,40.633466,39633091387459118,7.30
151.878855,8.680922,-246425449,7.30
240.155831,10.818463,-105904121,7.30
27.863165,-2.189880,-74394285,7.30
238.477299,14.747578,-90357261,7.30
133.331579,1.475843,-25294174,7.30
34.949343,-6.328622,616088386838462707,7.30
229.259880,4.998304,-11021246,7.30
131.948429,4.513736,-215454174,7.30
25.412459,1.301718,-231354263,7.30
266.575086,45.579832,-208935076,7.30
232.037708,22.616971,-11985452,7.30
233.895693,13.305019,-105785449,7.30
340.013265,7.839108,-38347190,7.30
203.047264,52.578119,-253535449,7.30
343.274465,-2.515636,-93541350,7.30
266.011629,25.228169,-112804174,7.30
182.846032,61.295882,-222027261,7.30
256.682839,63.643270,-10301277,7.30
332.488463,19.053473,-234631149,7.30
224.753301,29.170661,-28174122,7.30
6.516893,2.684341,-20534294,7.30
4.479597,11.225437,616088807426490872,7.30
43.812670,1.501228,-48144294,7.30
219.617300,-0.173936,-104984174,7.30
167.864335,-6.569689,-234027190,7.30
202.621740,12.935039,-210885452,7.30
163.716996,-5.098594,-103944174,7.30
118.312358,20.335932,-93977281,7.30
223.224582,-2.630446,-232237031,7.30
249.567235,0.155056,-204137190,7.30
167.774119,42.423923,-13764174,7.30
25.644918,4.391765,-72654436,7.30
96.417131,61.611825,-70090291,7.30
140.900407,-7.876448,616088346610893993,7.30
2.681992,-8.990530,-11618024,7.30
244.145931,35.765752,-32984122,7.30
348.010550,6.789540,-22251159,7.30
335.363230,20.741561,-244134519,7.30
32.273150,10.185687,616088784114549046,7.30
175.389451,35.037831,616093733082891015,7.30
18.268049,-1.618091,-89821350,7.30
4.950247,12.186432,-243894024,7.30
39.727205,0.958626,-110554285,7.30
69.889963,1.749964,616088580481090146,7.30
244.334458,18.715672,-204211122,7.30
346.844292,2.616262,616088603247772824,7.30
233.886973,26.497895,-74994173,7.30
206.788933,9.443717,-201215442,7.30
244.294905,14.445426,-249554121,7.30
206.959336,37.225157,-52898453,7.30
350.501492,-3.086399,-93601094,7.30
111.853771,29.417268,616089221525930219,7.30
240.475773,3.918839,-12527377,7.30
336.860230,17.272409,-244144303,7.30
126.649229,11.391427,-55144037,7.30
130.412596,13.585430,-70644221,7.30
109.547158,31.778840,-19931282,7.30
172.320372,78.354120,-213235097,7.29
315.168704,-9.198106,-234418388,7.29
199.820598,-0.358766,616088534343745630,7.29
344.049148,2.491749,-31214519,7.29
14.239139,-0.817305,-27391170,7.29
175.861505,-4.031512,-108234221,7.29
346.371682,-8.098203,-30908174,7.29
194.646276,21.726678,-242117273,7.29
165.809308,61.552273,616094157051528015,7.29
309.104821,1.022867,-112381182,7.29
68.663084,-0.349067,-118787190,7.29
70.409782,-1.702289,-40554375,7.29
355.631751,9.137531,-37957261,7.29
316.792009,3.854036,-208327192,7.29
260.418671,75.243064,-200671094,7.29
117.768890,22.769756,-47064367,7.29
263.649404,17.286358,-29687377,7.29
336.522675,26.129118,-250151076,7.29
137.036287,9.275327,-245414218,7.29
124.707232,36.916391,39633019283177732,7.29
216.901399,7.483576,-201045151,7.29
264.192181,25.220086,-19165014,7.29
159.867528,-4.753712,-246794221,7.29
214.453926,0.157050,-73695294,7.29
354.459363,-0.653061,-31131110,7.29
187.172408,2.790456,-211314221,7.29
352.851497,-12.568349,616088243036750136,7.29
266.207518,45.784126,-208935112,7.29
37.625714,2.695981,-238084325,7.29
344.933024,1.102933,-78064285,7.29
147.692977,64.095160,-213292521,7.29
2.676773,0.465118,-67581299,7.29
109.146174,77.418113,-212948056,7.29
41.858093,1.803147,-110591221,7.29
338.747250,-2.020216,-34361366,7.29
174.732311,36.333716,616093757682484181,7.29
336.673825,0.503479,-49821415,7.29
155.534252,5.791582,-231134121,7.29
41.074974,4.119821,616088634331759778,7.29
4.020194,2.394346,-109471263,7.29
185.205049,5.130946,-36925449,7.29
43.758895,1.533833,-63871122,7.29
62.887478,-3.561874,-118714368,7.29
16.475918,-1.275168,-67451246,7.29
215.068640,36.578880,39633010798104445,7.29
177.344427,-1.364570,-44144221,7.29
358.612635,4.823296,-22591149,7.29
328.180773,-5.339921,-208610219,7.29
32.443464,0.870423,-222384258,7.29
151.111037,15.286216,-72237377,7.29
169.136888,-4.728587,-28364221,7.29
201.746656,7.190822,-211285451,7.29
248.179602,33.560985,-254517261,7.29
333.982501,-0.001533,-96524098,7.29
108.440965,69.280210,-244507261,7.29
41.927171,3.464900,-110594303,7.29
271.117449,30.269288,-66064121,7.29
198.362600,47.664296,-211926156,7.29
207.394456,37.884753,616093791912198228,7.29
268.431148,25.533938,-224711221,7.29
167.124214,-4.578893,-75351182,7.29
68.096702,-1.215623,-203151334,7.29
227.334683,6.571947,-73844017,7.29
341.348926,-0.096336,-57004308,7.29
246.517734,0.727306,-235694174,7.29
38.331678,-1.424295,-63691380,7.29
253.005840,6.988176,-251164174,7.29
344.991977,-0.973369,-78061299,7.29
226.472023,-1.400896,-247924221,7.29
14.117865,1.253969,-20484025,7.29
166.777120,-6.829337,-234021006,7.29
134.375072,4.551773,-117617190,7.29
230.890678,35.232075,-207761488,7.29
216.381038,38.555718,-242860468,7.29
208.861321,37.012284,-68594174,7.29
180.241556,4.371857,616088642691007620,7.29
164.971915,27.492943,-107094122,7.29
252.315848,4.989652,-92194121,7.29
9.811064,9.668254,-210541088,7.29
311.409902,1.582056,-239624446,7.29
320.644008,15.590781,-200775309,7.29
350.158941,-3.446050,-93601303,7.29
343.452514,-0.510311,-231391389,7.29
269.027992,26.456952,-224714017,7.29
144.089323,35.648807,-45164174,7.29
231.842645,41.105283,-207666312,7.29
339.527141,29.005802,-13081110,7.29
343.302027,-0.394634,-41391415,7.29
340.508758,-0.100393,-49911246,7.29
171.419509,77.502693,-213231004,7.29
126.585962,76.197092,-228535449,7.29
128.324518,44.709981,616093913588957614,7.29
201.717585,46.999631,-211903032,7.29
242.027799,18.908787,-12485451,7.29
12.934690,2.009168,-36081263,7.29
212.963772,0.394889,-104874221,7.29
358.161109,4.845732,-22591305,7.29
251.392081,31.436464,-19279254,7.29
244.110522,18.367707,-204211288,7.29
25.129167,-2.023410,-105484464,7.29
208.293838,48.888127,-227547261,7.29
39.702950,-1.920156,-222341149,7.29
175.272550,-4.084066,-202727377,7.29
164.493722,0.071934,-41375052,7.29
156.033987,-0.908263,-119434121,7.29
48.874357,-6.716864,-118644221,7.29
182.559034,62.687156,-237734121,7.29
249.042426,20.966918,-14197190,7.29
122.060783,33.399503,616093702309281958,7.29
110.401189,35.343501,-37134221,7.29
64.307882,-1.939690,-103111345,7.29
63.614697,-1.130917,-60291221,7.29
188.684947,-0.176438,-83834221,7.29
167.354261,0.059779,-234184222,7.29
353.405363,1.072389,-69334308,7.29
327.025800,7.746881,-255426274,7.29
191.179321,-0.048747,-36888212,7.29
268.739724,38.295852,-208891379,7.29
176.247993,-1.720104,-202765052,7.29
338.899607,-2.135328,-34361341,7.29
345.611091,-0.118430,-93611299,7.29
67.760669,-15.236843,-87187190,7.29
13.699590,0.407470,-20481122,7.29
249.348776,37.840135,-207611448,7.29
117.081103,18.810588,-237034025,7.29
259.491727,74.534604,-200671399,7.29
36.205569,-3.559516,-63641237,7.29
111.088499,30.331038,616089237262959589,7.29
192.381541,-5.293710,-221454121,7.29
236.866756,19.174705,-59097261,7.29
163.896794,65.419894,-213321051,7.29
168.093242,2.830228,-77354174,7.29
314.513484,5.579097,-224054122,7.29
221.562521,4.431073,-11005449,7.29
225.002843,38.082404,-33524173,7.29
356.501230,-1.536456,-69461365,7.29
46.329863,-0.459158,-79328024,7.29
15.924078,30.736063,-254947192,7.29
70.536907,-1.530147,-40554446,7.29
262.103541,19.484279,-235374174,7.29
347.065475,1.178973,-22621162,7.29
340.564219,2.190729,-239914436,7.29
241.806320,31.401026,-218205505,7.29
34.794007,-5.165111,-63654025,7.29
201.304520,7.092972,616088709212668932,7.29
235.586726,3.362731,-201305472,7.29
38.182028,-1.063808,-110645449,7.29
167.345621,-7.372848,-90767377,7.29
266.459176,23.041376,-235689055,7.29
191.676339,-3.553762,-47164121,7.29
16.850795,0.032437,-67454024,7.29
169.663995,-3.401070,-108615052,7.28
338.704370,13.736589,-22671228,7.28
323.447330,3.098515,-239472222,7.28
3.955374,7.209274,-210431273,7.28
321.394136,1.324240,-49564294,7.28
67.585963,-1.729885,-103095449,7.28
13.952365,5.807938,-20411415,7.28
248.563033,31.190539,-223504221,7.28
219.902058,-5.679947,-200808264,7.28
228.011049,26.737585,-12005348,7.28
355.938907,20.684889,-69375052,7.28
115.107220,20.296564,-31401350,7.28
338.192895,-2.751709,-49891365,7.28
31.308963,2.204524,-222641366,7.28
148.485620,57.313570,616094104324932475,7.28
152.610217,4.467937,-103505449,7.28
167.339026,13.018924,-92744174,7.28
19.569995,-1.825279,-257621384,7.28
318.459053,-1.472019,-18415472,7.28
67.245934,0.884100,616088562315558983,7.28
344.991095,-1.641522,-205361219,7.28
22.997855,1.508402,616088573652763255,7.28
257.941890,26.495469,-219858485,7.28
247.028574,30.646540,-249584221,7.28
309.194870,-1.834029,-65401380,7.28
17.152396,-1.487425,-27501389,7.28
275.240357,58.077755,-15141277,7.28
230.579931,41.612332,-111509131,7.28
308.171979,-0.507032,-106854263,7.28
170.766503,76.904844,-213231090,7.28
262.664116,24.736088,-29955449,7.28
68.938088,-3.414575,-24911006,7.28
255.815451,17.644349,-29604173,7.28
320.610789,-0.712869,-223994221,7.28
275.992540,50.045604,-255947261,7.28
319.179238,-1.634801,-255341251,7.28
37.597785,2.758948,-238084366,7.28
331.323511,7.919669,-96128367,7.28
154.741184,-5.156878,616088412893479952,7.28
130.125272,60.229294,616094141977199098,7.28
230.135427,9.783348,-217984173,7.28
244.608462,19.303212,39628245603191113,7.28
